"{""eta+"", ""sigma-eta"", ""IFR"", ""sigma-ifr"", ""fa"", ""fs"", ""fd"", ""taud"", ""s/fa"", ""s/ifr"", ""s/eta"", ""s/fd"", ""s/fs"", ""Dt-tab"", ""nd"", ""ns"", ""UF"", ""pop""}","","","","","","","","","","","","","","","",""
"AC",3.2051371717862134,0.8046760602427362,0.011742699069767102,0.0029866763940545014,0.050582172945348905,0.015781593808404652,0.0005939712351921473,10.5,0.2505665388019952,0.25434326267834245,0.251058228435912,0.04366812227074236,0.015704894083272435,20.,294.42857142857144,7822.857142857143
"AL",11.284214714211656,1.813806607573378,0.0038748948177499934,0.0006150212341165807,0.13256031140543298,0.011747411296462024,0.0005136572637042376,12.,0.15823891614017654,0.158719465441826,0.16073839903888212,0.012341561040693744,0.028236117728276038,430.,642.4285714285714,14692.42857142857
"AM",6.011935284608716,1.3719393992240603,0.010885309124297709,0.002481066965999842,0.07652720725815634,0.012729213412206095,0.000833022307424231,15.,0.2278692849874176,0.2279280209380286,0.22820262266235494,0.005174136454467597,0.012329880344115746,1566.,2001.7142857142858,30587.714285714286
"AP",6.113802512796256,1.1341648916947489,0.003871857340240268,0.0006833926664105657,0.13372022751986823,0.021871859164569074,0.0005177456444614005,13.,0.1744986561328803,0.17650254292895973,0.18550891843839074,0.0265210608424337,0.06295854054852529,58.,274.7142857142857,11605.142857142857
"BA",4.110567075229,1.437994436360646,0.012091690766124279,0.004223017477341106,0.02429863953731062,0.005911262142816862,0.0002938116353226811,14.,0.3485503781804479,0.3492495432625672,0.34982872436901796,0.022087945567177764,0.029879261435335314,782.,1406.7142857142858,28302.
"CE",14.497385900749931,1.807340081648726,0.00635329778467897,0.0007876192768663095,0.17688886008534915,0.012201431437111632,0.001123827602914637,16.,0.12372853773516247,0.12397014960728897,0.12466661879747813,0.007736080633763557,0.01526482205314591,2367.,3841.,41701.857142857145
"DF",0.5824069281076887,0.6328191500000545,0.0354356288778085,0.03849419525234678,0.0063494786356285155,0.010902134451351304,0.00022499776849970598,15.,1.085648191856252,1.0863133087064722,1.0865584172498794,0.038008001684565244,0.044465690322019934,292.,678.4285714285714,32872.857142857145
"ES",2.6092121696961037,0.7393133173076137,0.017755658884439567,0.0050145840186403045,0.02736318963705064,0.010487146256196424,0.0004858514611857029,15.,0.2816228700752668,0.2824217367137476,0.2833473359867557,0.021227256510881202,0.03121332826471412,489.,400.42857142857144,8643.285714285714
"GO",2.685297479959102,1.556994535688688,0.011000899113759462,0.006378018026664471,0.010501655243580052,0.003910797713086148,0.00011552764986210721,14.,0.576861443219003,0.5797724313903683,0.5798219926502898,0.058025404157043894,0.05851853115246206,203.,247.42857142857142,8375.857142857143
"MA",6.36147276893226,1.0729311500024148,0.009088536698906373,0.0015348210205796391,0.07145492236500044,0.011232449616693679,0.0006494206842318122,13.,0.16844325907343566,0.1688743822494907,0.16866081000021332,0.012059247607812214,0.0085637201406572,457.,1089.857142857143,18850.285714285714
"MG",3.280377931843304,1.5498728719435289,0.012108723031790869,0.005720331278893812,0.00652910237265314,0.0019903506572440327,0.00007905909227666549,13.,0.4707078897816616,0.47241408230045046,0.4724677778430936,0.040114182692307744,0.040741669053757264,415.,475.42857142857144,11969.142857142857
"MS",2.3301157387451146,1.7596389018957286,0.008895390498348435,0.006801799063830874,0.0058998511609919,0.002531999189091469,0.00005248147995915733,16.,0.7522393156870508,0.7646431109565939,0.7551723172529546,0.13716814159292035,0.06649241069381392,29.,64.57142857142857,3115.285714285714
"MT",1.976226372496051,1.2094171334409654,0.03997567384459167,0.02491158163620248,0.006544497410827239,0.003311613235158523,0.0002616206939720044,14.5,0.6088626444267055,0.6231685232636244,0.6119830957996094,0.1327602674307545,0.06172187429261297,50.,299.14285714285717,3786.5714285714284
"PA",6.279482906817402,1.0041734528302129,0.015563855912262965,0.002465330911687524,0.06356857583845096,0.010123218230188495,0.0009893721548974116,14.,0.1583345209050898,0.15840103670871547,0.15991339856025708,0.004589980408620091,0.022415943630534885,2228.,2552.1428571428573,26113.428571428572
"PB",1.4405744512502794,0.605990920954042,0.021512732533630976,0.009046889035707755,0.017821839043584222,0.012371341882480694,0.00038339645660204907,13.,0.41954705020701666,0.42053649026522794,0.4206592171811047,0.028830752802989898,0.030568769389865608,339.,535.1428571428571,17267.85714285714
"PE",0.8855103308641837,0.6472775075157354,0.10548008838232215,0.07709518071561132,0.007791706525176193,0.00879911419844435,0.000821869892924701,12.,0.7308411811456452,0.7308979533290951,0.7309655065052114,0.009109671909472613,0.01348108460244763,1977.,2007.2857142857142,21490.428571428572
"PI",12.173023682557991,2.310446772910915,0.005164343419570792,0.0009687283943050746,0.08227538894941067,0.006758829284732126,0.00042489836351351643,15.,0.18465424708404035,0.18758016568649988,0.1898005650166785,0.03300193316763327,0.04389833156825641,211.,517.2857142857143,8228.42857142857
"PR",4.943865806095432,2.0330593466354823,0.010904845827778196,0.004449712227180327,0.008199385651597446,0.0016584968065856869,0.00008941303641316683,15.5,0.40673779008678024,0.40804907262837775,0.41122866727670193,0.03268663011387598,0.06060847222538038,342.,338.7142857142857,6282.714285714285
"RJ",11.837294221924884,2.6115600397425034,0.010720898213465453,0.0023560297399497928,0.08115394089702908,0.0068557847237349905,0.00087004313997864,13.,0.21947794282226962,0.21976048023575284,0.22062136758461282,0.0111400757606615,0.022432575630306435,5802.,7014.571428571428,55273.57142857143
"RN",6.683103604626341,1.7190368230344535,0.010280448674530769,0.0026099159089988297,0.050325592626012446,0.007530272700123163,0.0005173696720070651,15.,0.25242425050815653,0.2538717901938219,0.25722133378935796,0.02707182320441987,0.04944504334887107,285.,646.4285714285714,9408.714285714286
"RO",3.6213217202075727,1.0003399293279431,0.010731449315246177,0.002938657328258099,0.054924848375179545,0.01516707230641504,0.0005894232264858206,15.,0.2735665267087027,0.273836016173803,0.2762361387959212,0.012145748987854229,0.03831135394913749,66.,388.14285714285717,9987.714285714286
"RR",13.174821431857895,1.9196283156624079,0.0029799778154572677,0.00044932369214731484,0.20632560632757138,0.0156605998339118,0.0006148457296169324,11.5,0.1305242741283599,0.15078088495043634,0.14570431376174672,0.07548701298701299,0.0647546207775653,84.,264.,6724.285714285715
"RS",3.198383056870238,1.684969768104187,0.013190258718191924,0.006944558480245299,0.004714510159455037,0.0014740292440357026,0.0000621856087327562,15.,0.5251871172733262,0.526491453171226,0.5268192515229886,0.037037037037037035,0.04143688725490199,340.,196.71428571428572,4662.857142857143
"SC",2.5009904107056795,1.0788400345546254,0.008498545278784186,0.0036510643903436423,0.006080639736046825,0.0024312927030900175,0.00005167659212076826,18.,0.4263531655446255,0.42961051222003593,0.4313651223677502,0.052803129074315606,0.06556559330488279,159.,109.57142857142857,5155.142857142857
"SE",1.809854167440154,0.7743279145849677,0.013645003339984318,0.0059374227605682,0.028913587589186378,0.01597564494938372,0.00039452599922537725,10.,0.42709677454963985,0.4351353101665876,0.4278399489391856,0.08325312800769975,0.025206488799096833,104.,296.85714285714283,12020.714285714286
"SP",1.1763964717985855,0.8356195290904523,0.0585833309293248,0.041588710607705484,0.008310126365957423,0.007064052439099992,0.0004868348829613911,15.,0.7097726003496755,0.7099068958348971,0.7103213492411097,0.013807843669425938,0.027915497139944605,10442.,8421.714285714286,122200.42857142857
"TO",1.5404452880789088,0.6173551123534053,0.011950687913620027,0.004807301406009914,0.01279316690154308,0.008304849903171475,0.00015288714506719465,14.,0.3998775314486796,0.4022614799045251,0.40076406291800837,0.04372937293729373,0.02664195880673186,87.,86.57142857142857,4702.571428571428
