"{""eta+"", ""sigma-eta"", ""IFR"", ""sigma-ifr"", ""fa"", ""fs"", ""fd"", ""taud"", ""s/fa"", ""s/ifr"", ""s/eta"", ""s/fd"", ""s/fs"", ""Dt-tab"", ""nd"", ""ns"", ""UF"", ""pop""}","","","","","","","","","","","","","","","",""
"AC",5.561993272437778,1.2709991584852969,0.007133342829505023,0.0017066994310833213,0.05870295173536041,0.010554301103933439,0.00041874827983221256,10.5,0.22649968369462553,0.2392566110833829,0.228515047794768,0.07708189951823813,0.030282343946261787,20.,207.57142857142858,5231.714285714285
"AL",15.950269178462358,3.1622399562209944,0.003947989209946149,0.000767217225814098,0.09732638136426293,0.006101864506191701,0.000384243503469214,12.,0.1929959763910128,0.1943311354249023,0.19825621253407846,0.022740784780023834,0.04536605454783702,430.,480.57142857142856,7631.571428571428
"AM",14.039394859073626,2.32424722861549,0.005501349855959163,0.000904925308817117,0.1361950032884642,0.00970091693093465,0.0007492563617233502,15.,0.16422482073462724,0.16449150345108215,0.16555180988540505,0.009362850115051991,0.02091913026425453,1566.,1800.4285714285713,23310.85714285714
"AP",12.44491888621567,2.1445684552582547,0.0028041384249370667,0.0004938234593293006,0.13797312135376052,0.011086703144894202,0.0003868957311965848,13.,0.17125219584920265,0.17610523608169718,0.17232482387921685,0.041057759220598455,0.01919714410607593,58.,205.28571428571428,5882.571428571428
"BA",12.051369291041546,3.6456306935947533,0.004428034762693067,0.0013268084058814713,0.04096247357226817,0.0033989891590757125,0.0001813832569438995,14.,0.298138733698639,0.2996382090448011,0.3025075910921387,0.029939134726106292,0.05122634221707228,782.,868.4285714285714,16273.714285714286
"CE",14.883657662391222,2.3982203343599355,0.007484415792099254,0.0011957270140383754,0.13101693910261544,0.00880273801470694,0.0009805852480521213,16.,0.1592427677131064,0.15976223759516625,0.1611311136522496,0.012872975277067312,0.024596274471631135,2367.,3351.4285714285716,30085.85714285714
"DF",1.4592197276503154,1.5875423249653762,0.018706490123534623,0.020326787525463557,0.0063494786356285155,0.004351283439576752,0.00011877645938697893,15.,1.085648191856252,1.0866168581721507,1.087939187555866,0.045871559633027574,0.07056684305655363,292.,358.14285714285717,13120.285714285714
"ES",3.117075056963067,1.263555532453932,0.019325174835635783,0.007787404745744025,0.015480955958624584,0.004966500862416677,0.0002991721805231977,15.,0.40109280180083073,0.40296684568069135,0.4053657705903947,0.03881807647740441,0.05870240463476761,489.,246.57142857142858,4093.285714285714
"GO",4.153190005725612,3.2580028789862157,0.011333966039234544,0.008881727800491217,0.0044138483474961115,0.0010627609961044772,0.00005002640727285243,14.,0.7826503604184021,0.7836381165909209,0.7844579406419435,0.039333333333333324,0.05322287077135505,203.,107.14285714285714,2276.1428571428573
"MA",8.726374651003066,1.6513606879251719,0.007326184069909076,0.0013775066194092044,0.06806597083041412,0.007800028482915316,0.0004986638312006758,13.,0.18692453578161342,0.1880251173413802,0.1892378856018236,0.02031410037555485,0.029499072356215156,457.,836.8571428571429,13090.
