"AC",0.010128275417482437,0.0110813933264856,0.005827747967448675,0.018641143046689738,0.9500005242719853
"AL",0.0034505546406856952,0.0035557031517590484,0.0022720012253384363,0.005064496146030118,0.9500005351740732
"AM",0.004694251826230803,0.0069982789571572885,0.002751809995387479,0.012676603112083488,0.9500002722913065
"AP",0.0033989323859924094,0.003528951574228919,0.0021137920273937042,0.005231815100477013,0.9500004148999766
"BA",0.010318239243837509,0.012173200615400065,0.005442241466860664,0.02511812295440178,0.9499989163997715
"CE",0.005184554267807332,0.00493149418538039,0.0029071442689415044,0.006986183670525787,0.9500005734563725
"DF",0.01880117417362403,0.04551857284603644,0.004430121160844707,0.539008084377513,0.9495461899759158
"ES",0.015905313893842313,0.01781530509611194,0.009373900452219183,0.0315115854651418,0.9500000325951312
"GO",0.009645314742741143,0.013933078550012815,0.0038689386068918646,0.0589038298363848,0.9499977047334365
"MA",0.0069909289926317845,0.0074307302481524135,0.004256811399602373,0.011358503158009695,0.950000660687707
"MG",0.010958347219100127,0.014448366575209608,0.005140281712488049,0.04600574233640722,0.9499798383550543
"MS",0.006398090794727853,0.010677158021201392,0.0022569641884395246,0.07235691001750712,0.949802020818683
"MT",0.037279215934945174,0.05514515013046668,0.015070594230808254,0.26432966369974714,0.949978959688433
"PA",0.01330143837923397,0.012568242820281864,0.006310918750733513,0.01880498115547836,0.950000479949672
"PB",0.018282510093123535,0.02293041712212262,0.008824731603896574,0.05758009350283232,0.9499951195434847
"PE",0.04980521206139808,0.08302084244415238,0.01516650911248811,0.5392490230324511,0.9498777831262432
"PI",0.005577854851520243,0.005863090134228231,0.003920784182309487,0.008422442853968285,0.95000064611908
"PR",0.009678010190372925,0.012071153179293243,0.004937844241431719,0.030936856806786223,0.9499924222347076
"RJ",0.00873161951860031,0.009312224642268383,0.004963622077711189,0.014994475574865733,0.9500001627465584
"RN",0.009789314202953795,0.010712511550334676,0.006123033687333695,0.0175968947929495,0.9500004262984365
"RO",0.009542856326471706,0.010609121818048831,0.005641850525882097,0.018328870887117155,0.950000139450189
"RR",0.003068211779404872,0.003130612182486252,0.0022113247854881244,0.00417584379988326,0.9500007093120306
"RS",0.009651398574928293,0.013303666285567797,0.004218375396985285,0.050904202733811146,0.9499592079767336
"SC",0.006753777572024489,0.008594722116019306,0.003242518080917307,0.024018231073844723,0.9499915348543976
"SE",0.014118581044265483,0.017743897419491415,0.006784906742325846,0.04377835595794109,0.9499963721389604
"SP",0.027395605496130526,0.044863402982019844,0.008753979122635334,0.2769554755850437,0.9499739142074475
"TO",0.009857732348216172,0.012195545943835415,0.004845868760772722,0.029820991696661872,0.9499956047848022
