"AC",0.0077164949681684854,0.007956287348299796,0.005903929283308511,0.010499643684806275,0.950038572328981
"AL",0.004276493501351672,0.004364362854697888,0.003428285914732161,0.00547355972224731,0.9500166288939834
"AM",0.006421454595793576,0.006527806450606815,0.005266359397340032,0.007996213464809512,0.9500349640326871
"AP",0.00300659280191931,0.0030560920197053192,0.002470897317311774,0.003737592370421677,0.9500337800783012
"BA",0.007170559459404704,0.007543886214255058,0.005123903540964403,0.010792583755640425,0.9500719195792937
"CE",0.006830907531514624,0.0069125258658056,0.0057716865658549495,0.008209862193077807,0.9500546243725245
"DF",0.010093000957111404,0.012464777782648066,0.004896135981392081,0.027760753097539292,0.9499749724923615
"ES",0.014505779044625446,0.01531752833365437,0.010234686696062562,0.02222456843962424,0.9500692069525867
"GO",0.006326148790234205,0.007091401708661149,0.003862079213235987,0.012435920077535356,0.9500015849462301
"MA",0.008430845756184194,0.008607847609323701,0.006745046971304481,0.010820536576086032,0.9500117173088773
"MG",0.006406386243956871,0.006929932982260536,0.004306583485629396,0.010870422523594972,0.950002981087996
"MS",0.003285154934446105,0.003795611877665844,0.0018627890021107765,0.007236112955084317,0.9499735456025116
"MT",0.016268277604350307,0.0182510452472324,0.00988091562993077,0.0320957777064399,0.9500019118147824
"PA",0.00838663089832721,0.008460799884436548,0.007244967315814916,0.0098175072830456,0.9500658736082486
"PB",0.008330566218458535,0.008741009913379682,0.0059889882768380046,0.012391966037271858,0.9500729387415165
"PE",0.03259868165609868,0.03564462330931425,0.020924386464021075,0.05808247985440991,0.9500020663452746
"PI",0.006279428596299522,0.006501198735697438,0.0047191078285110785,0.008743593796321022,0.9500517324781909
"PR",0.006300130773467141,0.006864160407967836,0.004129627296198238,0.011037753375094656,0.9500046503405646
"RJ",0.011069051265362095,0.011450005203057197,0.008339094351216929,0.0153476408433375,0.9500473963169858
"RN",0.007603517176032109,0.007947069937512716,0.0055248691825534,0.011107140017408527,0.9500704043183881
"RO",0.011189870266325683,0.011883535537244617,0.007701291755527389,0.01763416912382276,0.9500671306436383
"RR",0.0023978003409923006,0.0024244837271746402,0.0020450902446776213,0.0028549353444996687,0.9500570460678717
"RS",0.006776311765774125,0.007413212077914968,0.0044441092764727266,0.012055452440328695,0.9500106932035961
"SC",0.005085513895910063,0.005447392950525374,0.003521114408246653,0.008258504288859056,0.9500227056796693
"SE",0.011215924964956717,0.01248111443580322,0.006849405509293408,0.02144382215374379,0.9500112366413744
"SP",0.021619729178430077,0.02392363608135056,0.013484498651898873,0.040428570891105506,0.9500110169395284
"TO",0.00901244918283318,0.009819452509413669,0.005894540704315205,0.015796859679212467,0.9500034000934284
