"AC",0.0038694079107216787,0.0044831813742911095,0.0021666089049835902,0.008671841133721337,0.949999744621701
"AL",0.011818798807108812,0.021462958956488493,0.0037134342907399337,0.1711219367744053,0.9499544740013689
"AM",0.004924860270098435,0.005167760871715888,0.003527913769688536,0.007330669892826944,0.9500007728144861
"AP",0.0023013553872460522,0.0024726076356490776,0.0015315338301350584,0.0038117237322719565,0.9500003991719865
"BA",0.007261302137573527,0.009467290887202334,0.003448364578034177,0.028325528058083596,0.9499878075440704
"CE",0.008092014831988034,0.008790724855971703,0.005225291229419033,0.01404603941356427,0.9500004924740564
"DF",0.005102430899383212,0.014674348313065374,0.0009719255809352719,0.19707176751780858,0.9497534383077895
"ES",0.006824550220616424,0.010322398441037238,0.0025783072200676934,0.0498495393592178,0.949965755577659
"GO",0.0034321920605767187,0.0061666428009328755,0.0011642260546696512,0.05048230220797248,0.949857973282346
"MA",0.01488607332813705,0.024467497400798552,0.005034835204380221,0.14688449971825587,0.9499596146975902
"MG",0.001580525963396164,0.001987572753070232,0.0007938731920024899,0.005201944678909643,0.949994158596742
"MS",0.0004388236106349222,0.0009172269362873347,0.00012104167040575452,0.009220260497054756,0.9495229713440259
"MT",0.00024267593774727212,0.0003646580223925499,0.00009050116758470403,0.0014385899303881817,0.9499858134680981
"PA",0.004784029953482405,0.004904291805773539,0.0037561471083476174,0.006292803261767168,0.9500005450437432
"PB",0.004032724215849615,0.005825995247818753,0.0015931426877553423,0.023368617677475126,0.9499722493817198
"PE",0.012313669536595644,0.015128015330482676,0.006220325381201171,0.03506243820060485,0.9499991978087698
"PI",0.001496925063704664,0.0020789764596101834,0.0006159963207669297,0.006824505223548602,0.9499955218318199
"PR",0.002673029937422932,0.0037862662338783246,0.0011607237139273112,0.015947287600137982,0.949947369102405
"RJ",0.016060523668278114,0.02271940171371435,0.006530641036320745,0.08485850668975432,0.9499717070917341
"RN",0.003945317939551896,0.005175456258675113,0.0017905777043999988,0.0148647611712198,0.9499906963357052
"RO",0.01160683124744233,0.023658115525040782,0.0033017181318601325,0.23062598002531406,0.9495515811307417
"RR",0.0042015176704761955,0.005079862888663286,0.0021699695901722894,0.011104404728897335,0.9499983708119915
"RS",0.003637287875702495,0.00520912884894562,0.0015809922401321486,0.023207702672496975,0.9499571481128644
"SC",0.0033551061670818692,0.004360545094889996,0.0016504069123504206,0.013371486363383063,0.9499868221070391
"SE",0.006396135374347455,0.013386777380602176,0.0018317515273145281,0.13724993140169658,0.9495000207432012
"SP",0.008554134465796132,0.011155188085390892,0.003917157166631806,0.03138788566287622,0.9499997017001949
"TO",0.006778024363329182,0.011358806434582387,0.0024843967725555853,0.08043819465313362,0.9498351053062905
