"AC",0.01076339618043999,0.011742698837053492,0.006884825829080244,0.01902513414475913,0.95000037820192
"AL",0.003736201324308757,0.0038748948262920745,0.002794779590233347,0.0052426869736855175,0.9500003676970383
"AM",0.010123936695787518,0.010885309119700292,0.00672084603010823,0.01682792871777196,0.9500000388794492
"AP",0.0037047469836726707,0.0038718573383058237,0.002695058139465951,0.005403768431665313,0.9500001280403397
"BA",0.01028392771244026,0.012091690764836354,0.005650812925074492,0.024619317452138592,0.949999291318826
"CE",0.0062090284286490495,0.006353297697416466,0.0049374102017627555,0.00805583020148405,0.9500002610852152
"DF",0.015474826500941318,0.03742207567941759,0.003688920697103639,0.442878101511547,0.9495470874798051
"ES",0.015897221207335676,0.017755658889389295,0.009703140640502131,0.030954049739230174,0.9500000336635864
"GO",0.007637122378489266,0.011000898947224462,0.003109312140471834,0.046277327947272816,0.9499978913497183
"MA",0.008726438650804857,0.009088536708729845,0.006408172720357936,0.0125333623385747,0.9500007484049571
"MG",0.009189576757273114,0.012108722568687568,0.004373141601132574,0.038577257972376676,0.9499792041524456
"MS",0.005362283471213628,0.008895390165029026,0.0019200277849956869,0.059777971955111565,0.949802337010937
"MT",0.0269949704348129,0.03997567380135052,0.010943022510991817,0.19310598754311994,0.949960241285107
"PA",0.015011738780350873,0.015563853748332648,0.011219726301981708,0.021057889666322865,0.9500000964093904
"PB",0.017203989174520092,0.02151273220310584,0.00851780471347597,0.05356986172006588,0.949995244578401
"PE",0.06441050180220062,0.10548008457617364,0.02285473523879362,0.6703859772890867,0.949853344180374
"PI",0.004919669841819566,0.005164343275651982,0.003513357989469539,0.007344336466828611,0.9500006495526798
"PR",0.008755843355569618,0.010904841312424305,0.004509516515793592,0.027823743590620648,0.9499924463740783
"RJ",0.01002058759975049,0.010720898059858108,0.0067464799995952006,0.016303848947739445,0.9500005306262611
"RN",0.009411648002153605,0.010280442410087026,0.006001856737231984,0.016718975858409466,0.9500004290942929
"RO",0.009688387277520813,0.010731449310513147,0.005966676232611249,0.01819926129934042,0.9500001017556687
"RR",0.002903584256614119,0.0029799778145511617,0.0022833483597483077,0.0038299679627668134,0.9500008585759907
"RS",0.009545356902211866,0.013190258565907408,0.004322543599818174,0.05134920307564243,0.9499728922112312
"SC",0.006695309324916878,0.008498545279582093,0.0033880372113661832,0.02359260063848574,0.9499879042340571
"SE",0.010881474269800035,0.013645003231831359,0.005286987914180694,0.033453895295721695,0.9499968410760844
"SP",0.03636625669936706,0.058583329170207706,0.01307865993867219,0.35486999418929926,0.9499419251182868
"TO",0.009689614667091976,0.011950687808958168,0.004978734242676584,0.02889080944855373,0.9499950673653176
